Ticker,Name,Actual_Date,Status,Score,Primary_Signal,Uptrend_HH_HL,Pullback_Pct,Prior_Low_Held,Channel_Coverage,Channel_Position,Recent_Lower_Touch,Room_To_Mid_Pct,Room_To_Upper_Pct,Double_Bottom,Double_Bottom_Confirmed,MA_Clustered,MA_Spread_Pct,MA_Reclaimed,MA5_Held,Bottom_Volume_Surge,Reference_Low_Held,Reference_High_Break,Reference_Volume_Ratio,D+5_Close_Return_Pct,D+10_Close_Return_Pct,D+20_Close_Return_Pct,D+40_Close_Return_Pct,D+60_Close_Return_Pct,MFE_20D_Pct,MAE_20D_Pct,MFE_60D_Pct,MAE_60D_Pct,Positive_D20,Hit_Mid_Before_Stop,Hit_PriorHigh_Before_Stop,Hit_Upper_Before_Stop,Stop_Hit,First_Event
001060,JW중외제약,2025-12-23,WATCH,65,LOWER_CHANNEL_WATCH,True,8.35,True,0.9841,0.1693,True,2.98,7.49,True,True,False,12.26,False,True,False,False,False,,-6.011,-0.364,4.554,34.791,14.39,19.672,-8.379,42.987,-8.379,1.0,0.0,,0.0,1.0,STOP
001060,JW중외제약,2025-12-24,WATCH,65,LOWER_CHANNEL_WATCH,True,10.35,True,0.9844,-0.112,True,7.12,12.94,True,True,False,11.21,False,False,False,False,False,,-3.538,4.655,10.987,34.823,19.367,22.346,-6.331,46.182,-6.331,1.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2025-12-26,WATCH,65,LOWER_CHANNEL_WATCH,True,10.85,True,0.9692,-0.2,True,8.19,14.04,True,True,False,10.25,False,False,False,False,False,,-0.187,2.809,11.798,35.581,16.479,23.034,-5.805,47.004,-5.805,1.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2025-12-29,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,True,13.52,True,0.9545,-0.496,True,12.02,18.05,True,False,False,8.85,False,False,False,False,False,,5.792,4.247,16.988,30.502,16.602,26.834,-2.896,51.544,-2.896,1.0,,,,,
001060,JW중외제약,2025-12-30,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,True,14.86,True,0.9403,-0.664,True,14.26,20.39,True,False,False,8.63,False,False,False,False,False,,10.784,4.902,24.314,17.843,22.549,28.824,-1.373,53.922,-1.373,1.0,,,,,
001060,JW중외제약,2026-01-02,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,True,13.86,True,0.9265,-0.608,True,13.42,19.48,True,False,False,8.22,False,False,False,False,False,,6.008,9.69,20.543,27.132,12.597,27.326,-2.519,52.132,-2.519,1.0,,,,,
001060,JW중외제약,2026-01-05,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,True,13.52,True,0.913,-0.616,True,13.47,19.5,True,False,False,7.82,False,False,False,False,False,,8.494,5.598,17.181,24.71,11.969,26.834,-1.158,51.544,-1.158,1.0,,,,,
001060,JW중외제약,2026-01-06,REJECTED,65,TREND_BROKEN_OR_NOT_UPTREND,True,11.02,True,0.9,-0.416,True,10.74,16.6,True,True,False,7.32,False,True,False,False,False,,3.002,9.381,24.578,15.197,7.317,29.831,-1.689,47.28,-1.689,1.0,,,,,
001060,JW중외제약,2026-01-07,REJECTED,75,TREND_BROKEN_OR_NOT_UPTREND,True,8.51,True,0.8873,-0.216,True,8.17,13.87,True,True,False,6.99,True,True,False,False,False,,-1.46,-0.182,29.015,13.869,4.38,31.387,-4.38,43.248,-4.38,1.0,,,,,
001060,JW중외제약,2026-01-23,WATCH,83,LOWER_CHANNEL_CONFIRMED_REVERSAL_WATCH,True,12.63,True,1.0,0.2545,True,5.25,15.94,True,True,True,6.07,True,True,False,False,False,,8.362,16.551,28.92,9.408,5.401,36.76,1.742,36.76,-2.091,1.0,1.0,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-01-26,WATCH,70,LOWER_CHANNEL_WATCH,True,9.28,True,1.0,0.4106,True,1.84,12.14,True,True,False,7.14,True,True,False,False,False,,1.846,9.06,21.477,7.55,8.389,31.711,-2.013,31.711,-5.705,1.0,1.0,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-01-27,WATCH,70,LOWER_CHANNEL_WATCH,True,9.13,True,1.0,0.3956,True,2.15,12.43,True,True,False,7.22,True,True,False,False,False,,11.223,10.218,21.273,4.188,7.873,31.491,-2.178,31.491,-5.863,1.0,1.0,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-01-28,WATCH,70,LOWER_CHANNEL_WATCH,True,7.76,True,1.0,0.4457,True,1.1,11.23,True,True,False,8.69,True,True,False,False,False,,16.667,9.736,11.551,-0.33,7.261,29.538,-3.63,29.538,-7.261,1.0,1.0,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-01-29,WATCH,70,LOWER_CHANNEL_WATCH,True,3.5,True,1.0,0.6507,True,-2.92,6.76,True,True,False,10.62,True,True,False,False,False,,6.782,5.836,-5.205,-1.42,1.262,23.817,-11.356,23.817,-11.356,0.0,,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-01-30,WATCH,70,LOWER_CHANNEL_WATCH,True,5.33,True,1.0,0.5298,True,-0.59,9.28,True,True,False,11.97,True,True,False,False,False,,7.556,11.897,5.466,-6.592,0.322,26.206,-9.646,26.206,-9.646,1.0,,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-02-02,WATCH,60,LOWER_CHANNEL_WATCH,True,7.61,True,1.0,0.3845,True,2.34,12.45,True,True,False,12.29,False,False,False,False,False,,7.084,19.275,6.425,-4.448,1.153,29.325,-7.414,29.325,-7.414,1.0,1.0,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-02-03,WATCH,70,LOWER_CHANNEL_WATCH,True,4.05,True,1.0,0.8257,True,-6.02,3.22,True,True,False,12.85,True,True,False,False,False,,-0.904,17.62,-7.53,-13.855,-9.337,18.223,-15.361,18.223,-15.361,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-04,WATCH,60,LOWER_CHANNEL_WATCH,True,1.81,True,1.0,1.0785,True,-9.98,-1.35,True,True,False,14.41,True,True,False,False,False,,-5.941,7.496,-11.74,-19.095,-13.72,11.033,-20.509,11.033,-20.509,0.0,,,,1.0,STOP
001060,JW중외제약,2026-02-05,WATCH,70,LOWER_CHANNEL_WATCH,True,5.97,True,1.0,0.8024,True,-5.45,3.56,True,True,False,15.87,True,True,False,False,False,,-0.886,9.897,-6.647,-13.737,-10.044,15.953,-16.987,15.953,-16.987,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-06,WATCH,68,LOWER_CHANNEL_WATCH,True,7.08,True,1.0,0.7067,True,-3.77,5.35,True,True,False,17.01,True,False,False,False,False,,4.036,10.613,-5.979,-7.324,-13.303,17.339,-15.994,17.339,-15.994,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-09,WATCH,60,LOWER_CHANNEL_WATCH,True,9.72,True,1.0,0.5208,True,-0.39,8.99,True,True,False,18.46,False,False,False,False,False,,11.385,11.385,-2.308,-0.923,-8.615,20.769,-13.538,20.769,-13.538,0.0,,1.0,1.0,0.0,UPPER
001060,JW중외제약,2026-02-10,WATCH,60,LOWER_CHANNEL_WATCH,True,8.61,True,1.0,0.5563,True,-1.04,8.23,True,True,False,17.66,False,False,False,False,False,,18.693,10.03,-3.799,-4.711,-10.334,19.301,-14.59,19.301,-14.59,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-11,WATCH,70,LOWER_CHANNEL_WATCH,True,7.64,True,1.0,0.5835,True,-1.53,7.64,True,True,False,15.8,True,True,False,False,False,,14.286,1.654,-4.962,-6.617,-5.865,18.045,-15.489,18.045,-15.489,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-12,WATCH,70,LOWER_CHANNEL_WATCH,True,6.81,True,1.0,0.6026,True,-1.86,7.22,True,True,False,15.05,True,True,False,False,False,,10.879,-10.432,-6.408,-6.706,-10.581,16.99,-16.244,16.99,-16.244,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-13,WATCH,70,LOWER_CHANNEL_WATCH,True,3.33,True,1.0,0.7774,True,-4.86,3.9,True,True,False,14.8,True,True,False,False,False,,6.322,-5.747,-10.92,-9.052,-15.23,12.787,-19.253,12.787,-19.253,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-19,WATCH,60,LOWER_CHANNEL_WATCH,True,0.55,True,1.0,0.9768,True,-8.03,0.39,True,True,False,15.77,True,True,False,False,False,,0.0,-10.773,-11.74,-13.122,-19.475,8.425,-22.376,8.425,-22.376,0.0,,,1.0,0.0,UPPER
001060,JW중외제약,2026-02-20,WATCH,60,LOWER_CHANNEL_WATCH,True,0.51,True,0.9836,1.414,True,-14.27,-6.47,True,True,False,17.19,True,True,False,False,False,,-7.298,-21.383,-23.56,-21.383,-27.401,0.512,-28.041,0.512,-28.809,0.0,,,,1.0,STOP
001060,JW중외제약,2026-02-23,WATCH,70,LOWER_CHANNEL_WATCH,True,3.18,True,0.9839,0.9344,True,-7.42,1.12,True,True,False,19.6,True,True,False,False,False,,-11.053,-17.895,-20.263,-18.553,-24.474,0.658,-26.053,0.658,-26.842,0.0,,,0.0,1.0,STOP
001060,JW중외제약,2026-02-24,WATCH,70,LOWER_CHANNEL_WATCH,True,5.22,True,0.9841,0.7786,True,-4.86,3.87,True,True,False,21.44,True,True,False,False,False,,-19.22,-15.054,-14.785,-18.683,-19.489,1.613,-24.462,1.613,-25.269,0.0,,,0.0,1.0,STOP
001060,JW중외제약,2026-02-25,WATCH,60,LOWER_CHANNEL_WATCH,True,5.73,True,0.9844,0.7152,True,-3.78,5.0,True,True,False,22.21,False,False,False,False,False,,-11.351,-15.0,-15.135,-18.243,-20.676,1.081,-24.054,1.081,-24.865,0.0,,,0.0,1.0,STOP
001060,JW중외제약,2026-02-26,WATCH,60,LOWER_CHANNEL_WATCH,True,7.77,True,0.9846,0.5594,True,-1.07,7.91,True,True,False,22.24,False,False,False,False,False,,-10.773,-12.293,-11.464,-10.773,-19.199,0.552,-22.376,0.552,-23.204,0.0,,,0.0,1.0,STOP
001060,JW중외제약,2026-02-27,WATCH,60,LOWER_CHANNEL_WATCH,True,7.77,True,0.9848,0.5268,True,-0.48,8.49,True,True,False,20.18,False,False,False,False,False,,-15.193,-12.569,-14.088,-11.05,-21.409,-1.105,-22.376,-1.105,-24.171,0.0,,,0.0,1.0,STOP
001060,JW중외제약,2026-03-03,WATCH,65,LOWER_CHANNEL_WATCH,True,13.89,True,0.9851,0.1246,True,7.21,16.82,True,True,False,18.74,False,False,False,False,False,,-7.692,-6.509,-10.651,-3.846,-17.751,-1.036,-16.864,-0.888,-18.935,0.0,0.0,,0.0,1.0,STOP
001060,JW중외제약,2026-03-05,REJECTED,65,TREND_BROKEN_OR_NOT_UPTREND,True,16.43,True,0.971,0.0043,True,10.79,21.68,True,True,False,13.89,False,False,False,False,False,,-4.116,-5.488,-11.433,-4.878,-17.988,0.152,-12.043,2.134,-19.665,0.0,,,,,
001060,JW중외제약,2026-03-06,REJECTED,65,TREND_BROKEN_OR_NOT_UPTREND,True,17.71,True,0.9697,-0.0563,True,12.05,22.88,True,True,False,14.09,False,False,False,False,False,,-1.703,-1.084,-10.217,-4.954,-19.04,1.548,-11.3,3.715,-19.814,0.0,,,,,
001060,JW중외제약,2026-03-18,WATCH,60,LOWER_CHANNEL_WATCH,True,20.0,True,0.9318,0.0595,True,10.0,21.35,True,False,False,9.96,False,True,False,False,False,,0.955,-0.478,-0.318,-4.459,-13.217,6.688,-9.395,6.688,-24.204,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-03-19,WATCH,60,LOWER_CHANNEL_WATCH,True,21.02,True,0.9326,-0.0166,True,11.88,23.37,True,False,False,9.31,False,True,False,False,False,,1.29,-6.29,2.097,-4.839,-10.0,8.065,-8.226,8.065,-23.226,1.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-03-20,WATCH,60,LOWER_CHANNEL_WATCH,True,18.6,True,0.9333,0.0968,True,9.0,20.15,True,False,False,8.17,False,True,False,False,False,,0.313,-9.233,-1.565,-8.764,-14.71,4.851,-10.955,4.851,-25.509,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-03-31,REJECTED,63,TREND_BROKEN_OR_NOT_UPTREND,True,9.72,True,0.977,-0.1661,True,25.58,44.78,False,False,True,0.45,False,False,False,False,False,,-5.298,2.815,7.616,-7.947,-12.748,10.927,-5.795,10.927,-21.523,1.0,,,,,
001060,JW중외제약,2026-04-01,REJECTED,63,TREND_BROKEN_OR_NOT_UPTREND,True,6.58,True,0.9659,-0.0541,True,17.22,32.76,False,False,True,0.52,False,True,False,False,False,,-6.56,0.16,2.72,-13.44,-17.76,7.2,-8.96,7.2,-24.16,1.0,,,,,
001060,JW중외제약,2026-05-04,WATCH,68,LOWER_CHANNEL_WATCH,True,8.36,True,1.0,0.1901,True,4.89,12.77,True,False,True,3.95,False,False,False,False,False,,-3.257,-5.049,-14.821,-15.961,-23.453,3.257,-15.635,3.257,-29.805,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-05-06,WATCH,68,LOWER_CHANNEL_WATCH,True,10.15,True,1.0,0.0517,True,7.21,15.25,True,False,True,3.61,False,False,False,False,False,,-1.993,-5.814,-13.621,-14.12,-22.924,5.316,-15.282,5.316,-28.405,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-05-07,WATCH,68,LOWER_CHANNEL_WATCH,True,8.96,True,1.0,0.1198,True,6.03,13.97,True,False,True,3.73,False,False,False,False,False,,2.623,-5.902,-19.836,-17.049,-20.656,3.934,-21.967,3.934,-29.344,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-05-08,WATCH,68,LOWER_CHANNEL_WATCH,True,9.1,True,1.0,0.095,True,6.44,14.38,True,False,True,4.63,False,True,False,False,False,,-1.478,-1.642,-14.286,-16.749,-20.033,4.105,-21.839,4.105,-29.228,0.0,0.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-05-13,WATCH,60,LOWER_CHANNEL_WATCH,True,11.41,True,1.0,0.1195,True,5.83,13.5,True,False,False,6.76,False,True,False,False,False,,-3.898,-3.559,-8.305,-15.254,-12.881,6.271,-19.322,6.271,-26.949,0.0,1.0,0.0,0.0,1.0,STOP
001060,JW중외제약,2026-05-14,WATCH,63,LOWER_CHANNEL_WATCH,True,6.01,True,1.0,0.5129,True,-0.19,7.04,True,False,True,5.75,False,False,False,False,False,,-8.307,-11.182,-10.383,-23.323,-16.134,0.0,-23.962,0.0,-31.15,0.0,,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-04,WATCH,63,LOWER_CHANNEL_WATCH,True,6.15,True,1.0,0.2902,True,2.66,9.0,False,False,True,6.03,False,False,False,False,False,,-3.981,-3.279,-13.466,-9.719,-11.241,2.81,-14.052,2.81,-14.988,0.0,0.0,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-06,WATCH,66,LOWER_CHANNEL_WATCH,True,3.74,True,1.0,0.4293,True,0.87,7.05,False,False,True,6.49,True,False,False,False,False,,-6.849,-6.849,-15.525,-13.014,-12.671,0.228,-16.438,0.228,-17.123,0.0,0.0,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-07,WATCH,73,LOWER_CHANNEL_WATCH,True,4.4,True,1.0,0.3098,True,2.37,8.59,False,False,True,6.17,True,True,False,False,False,,-6.437,-5.402,-14.943,-12.184,-10.805,0.92,-15.862,0.92,-16.552,0.0,0.0,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-10,WATCH,73,LOWER_CHANNEL_WATCH,True,3.74,True,1.0,0.3011,True,2.46,8.64,False,False,True,5.95,True,True,False,False,False,,-8.447,-5.137,-16.096,-12.329,-11.301,-0.228,-16.438,-0.228,-17.123,0.0,0.0,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-11,WATCH,63,LOWER_CHANNEL_WATCH,True,5.49,True,1.0,0.0891,True,5.17,11.46,False,False,True,6.39,False,True,False,False,False,,-4.651,-10.0,-15.465,-10.233,-9.767,0.0,-15.581,0.0,-15.581,0.0,0.0,0.0,0.0,1.0,STOP
051915,LG화학우,2021-05-12,REJECTED,63,TREND_BROKEN_OR_NOT_UPTREND,True,9.89,True,0.9615,-0.3446,True,11.15,17.75,False,False,True,6.15,False,False,False,False,False,,0.732,-10.0,-9.756,-6.707,-5.0,2.195,-11.463,2.195,-11.463,0.0,,,,,
051915,LG화학우,2021-07-06,WATCH,58,LOWER_CHANNEL_WATCH,True,1.29,True,0.975,0.1051,True,8.09,18.33,True,False,True,4.4,False,True,False,False,False,,-0.391,-1.172,1.172,-13.151,-3.646,1.693,-3.385,6.25,-14.583,1.0,0.0,1.0,0.0,0.0,TIMEOUT
051915,LG화학우,2021-07-07,WATCH,63,LOWER_CHANNEL_WATCH,True,0.77,True,0.9753,0.1257,True,7.63,17.82,True,True,True,4.07,False,True,False,False,False,,-0.389,-2.72,0.518,-13.99,-4.793,1.166,-3.886,5.699,-15.026,1.0,0.0,1.0,0.0,0.0,TIMEOUT
051915,LG화학우,2021-07-08,WATCH,58,LOWER_CHANNEL_WATCH,True,1.67,True,0.9756,0.0763,True,8.71,18.99,True,False,True,3.84,False,True,False,False,False,,-1.569,-0.392,1.83,-11.634,-6.144,2.353,-3.007,6.667,-14.248,1.0,0.0,1.0,0.0,0.0,TIMEOUT
051915,LG화학우,2021-07-09,WATCH,68,LOWER_CHANNEL_WATCH,True,4.11,True,0.9759,-0.0494,True,11.58,22.13,True,False,True,3.84,False,False,False,False,False,,1.877,1.877,3.887,-7.105,-2.145,4.96,0.536,9.383,-12.064,1.0,0.0,1.0,0.0,0.0,TIMEOUT
051915,LG화학우,2021-07-12,WATCH,58,LOWER_CHANNEL_WATCH,True,1.54,True,0.9762,0.0729,True,8.77,19.04,True,False,True,3.6,False,True,False,False,False,,-0.783,-1.567,0.131,-8.094,-1.828,2.219,-2.089,6.527,-14.36,1.0,0.0,1.0,0.0,0.0,TIMEOUT
051915,LG화학우,2021-08-17,WATCH,68,LOWER_CHANNEL_WATCH,True,0.87,True,1.0,0.8765,True,-1.91,0.63,True,True,True,2.58,True,True,False,False,False,,-8.156,-13.174,-13.3,1.255,-6.399,2.384,-17.691,3.513,-17.691,0.0,,,1.0,0.0,UPPER
051915,LG화학우,2021-08-18,WATCH,68,LOWER_CHANNEL_WATCH,True,0.75,True,1.0,0.8827,True,-1.94,0.6,True,True,True,3.4,True,True,False,False,False,,-7.769,-16.416,-13.534,1.88,-8.772,2.256,-17.794,3.383,-17.794,0.0,,,1.0,0.0,UPPER
051915,LG화학우,2021-08-19,WATCH,68,LOWER_CHANNEL_WATCH,True,0.99,True,1.0,0.963,True,-2.34,0.19,True,True,True,4.19,True,True,False,False,False,,-9.726,-17.207,-14.464,-1.621,-7.481,1.746,-18.204,2.868,-18.204,0.0,,,1.0,0.0,UPPER
051915,LG화학우,2021-08-20,WATCH,68,LOWER_CHANNEL_WATCH,True,1.96,True,1.0,0.8951,True,-2.0,0.53,True,True,True,4.58,True,True,False,False,False,,-11.0,-15.5,-15.5,-3.25,-7.625,-4.25,-18.0,3.125,-18.0,0.0,,,0.0,1.0,STOP
051915,LG화학우,2021-10-01,WATCH,58,LOWER_CHANNEL_WATCH,True,1.95,True,1.0,0.4656,True,0.78,12.11,True,True,True,5.97,False,True,False,False,False,,-0.265,7.029,0.133,-14.324,-19.231,9.416,-5.836,9.416,-24.403,1.0,1.0,1.0,0.0,0.0,TIMEOUT
